Timestamp,Household_ID,Water_Usage_Liters,Flow_Rate_LPM,Pressure_Bar,Leak_Detected,Weather_Condition,Population_Density,Household_Consumption_Liters
18-01-2025 20:45,2403,22.51,7.92,7.67,No,Cloudy,95,254.9593646
18-01-2025 20:50,1635,17.2,2,9.5,No,Cloudy,82,194.815685
18-01-2025 20:55,1551,2.14,9.6,2.87,No,Sunny,490,24.2386957
18-01-2025 21:00,4481,19.24,12.9,6.8,No,Sunny,56,217.9217314
18-01-2025 21:05,4933,31.22,4.54,3.78,No,Cloudy,184,353.6131214
18-01-2025 21:10,1984,29.41,10.59,9.18,No,Cloudy,429,333.1121684
18-01-2025 21:15,4116,8.28,17.45,7.59,No,Stormy,135,93.78336466
18-01-2025 21:20,4289,29.48,11.02,5.13,No,Rainy,255,333.905023
18-01-2025 21:25,3354,17.46,13.7,7.5,Yes,Rainy,52,197.7605733
18-01-2025 21:30,3649,0.44,2.27,2.54,No,Sunny,81,4.983657059
18-01-2025 21:35,2802,13.44,5.5,1.24,No,Cloudy,429,152.2280702
18-01-2025 21:40,2840,49.29,11.67,8.7,No,Stormy,316,558.2828556
18-01-2025 21:45,1486,47.71,17.74,6.58,No,Rainy,126,540.3869961
18-01-2025 21:50,4812,21.29,13.77,3.75,No,Sunny,306,241.1410427
18-01-2025 21:55,1457,5.95,19.16,2.72,No,Rainy,181,67.39263524
18-01-2025 22:00,2458,8.44,18.22,7.44,Yes,Sunny,140,95.59560359
18-01-2025 22:05,3414,15.64,19.44,9.27,No,Rainy,340,177.1463555
18-01-2025 22:10,2215,25.15,12.51,3.97,No,Rainy,73,284.8613069
18-01-2025 22:15,3116,9.16,12.72,2.31,No,Sunny,351,103.7506788
18-01-2025 22:20,2661,38.09,10,4.84,No,Stormy,255,431.4261304
18-01-2025 22:25,2838,6.53,5.28,6.32,No,Stormy,317,73.96200136
18-01-2025 22:30,4780,46.99,6.94,1.31,No,Cloudy,142,532.231921
18-01-2025 22:35,3218,49.7,19.71,4.44,No,Sunny,65,562.9267178
18-01-2025 22:40,2595,5.25,7.16,0.76,No,Sunny,304,59.46408991
18-01-2025 22:45,1339,42.16,18.77,2.92,No,Rainy,348,477.5249582
18-01-2025 22:50,3305,26.22,4.91,6.86,No,Stormy,490,296.9806548
18-01-2025 22:55,4954,3.73,7.84,0.85,No,Sunny,403,42.24782007
18-01-2025 23:00,1560,24.97,5.62,1.15,No,Sunny,202,282.8225381
18-01-2025 23:05,3784,32.32,3.27,6.56,No,Rainy,230,366.072264
18-01-2025 23:10,1413,19.01,10.42,8.38,No,Rainy,310,215.316638
18-01-2025 23:15,1991,31.99,16.35,7.31,No,Stormy,79,362.3345212
18-01-2025 23:20,4069,46.66,6.52,9.85,No,Rainy,279,528.4941782
18-01-2025 23:25,1840,40.68,15.24,7.57,No,Rainy,343,460.7617481
18-01-2025 23:30,3446,33.1,4.57,1.29,No,Stormy,444,374.9069288
18-01-2025 23:35,1463,33.33,7.44,6.86,No,Rainy,200,377.5120222
18-01-2025 23:40,4309,38.39,19.04,0.68,No,Rainy,235,434.8240784
18-01-2025 23:45,3983,22.46,2.21,4.27,No,Cloudy,436,254.3930399
18-01-2025 23:50,4918,6.04,9.4,5.03,No,Sunny,477,68.41201963
18-01-2025 23:55,2813,14.79,0.48,5.43,No,Cloudy,475,167.5188362
19-01-2025 00:00,3431,8.41,4.1,8.48,No,Rainy,79,95.25580879
19-01-2025 00:05,2243,39.96,7.12,8.2,No,Sunny,118,452.6066729
19-01-2025 00:10,3786,35.14,5.33,0.8,No,Cloudy,213,398.0129752
19-01-2025 00:15,1172,17.95,11.97,6.95,No,Cloudy,422,203.310555
19-01-2025 00:20,1111,1.76,7.08,4.2,Yes,Stormy,402,19.93462824
19-01-2025 00:25,3995,2.67,2.96,0.9,No,Sunny,60,30.24173716
19-01-2025 00:30,4222,4.09,16.5,7.76,No,Sunny,190,46.32535767
19-01-2025 00:35,3953,19.1,0.18,1,No,Sunny,476,216.3360224
19-01-2025 00:40,4063,41.57,5.39,2.15,No,Sunny,109,470.8423272
19-01-2025 00:45,2928,46.71,18.93,6.91,No,Stormy,478,529.0605028
19-01-2025 00:50,3702,45.39,16.13,9.27,No,Sunny,303,514.1095317
19-01-2025 00:55,1063,15.98,4.93,8.56,No,Stormy,163,180.9973632
19-01-2025 01:00,2420,36.03,3.82,4.58,No,Rainy,206,408.0935542
19-01-2025 01:05,4500,6.3,5.46,3.83,No,Rainy,82,71.3569079
19-01-2025 01:10,4385,19.45,7.94,6.65,No,Sunny,75,220.300295
19-01-2025 01:15,2088,28.27,17.77,3.72,No,Stormy,66,320.1999661
19-01-2025 01:20,1282,41.14,1.92,7.89,No,Rainy,299,465.9719351
19-01-2025 01:25,4308,47.74,15.89,7.41,No,Cloudy,420,540.7267909
19-01-2025 01:30,4300,46.91,3.9,6.26,No,Sunny,389,531.3258015
19-01-2025 01:35,3474,28.07,16.09,0.72,No,Rainy,293,317.9346674
19-01-2025 01:40,4521,20.95,16.43,3.4,No,Cloudy,424,237.290035
19-01-2025 01:45,4103,5.71,2.35,2.8,No,Stormy,469,64.67427684
19-01-2025 01:50,3037,37.59,15.88,3.9,No,Stormy,113,425.7628838
19-01-2025 01:55,1794,29.15,4.42,3.11,No,Rainy,462,330.1672802
19-01-2025 02:00,4398,40.54,14.45,4,No,Stormy,313,459.1760391
19-01-2025 02:05,3530,36.52,11.91,7.46,No,Sunny,372,413.6435359
19-01-2025 02:10,1636,36.02,10.8,7.15,Yes,Cloudy,88,407.9802893
19-01-2025 02:15,2798,17.08,2.83,7.96,No,Sunny,190,193.4565059
19-01-2025 02:20,3684,18.14,7.86,3.76,No,Sunny,221,205.4625888
19-01-2025 02:25,3810,0.36,7.4,8.21,No,Cloudy,254,4.077537594
19-01-2025 02:30,2667,6.83,17.79,2.5,No,Cloudy,86,77.35994935
19-01-2025 02:35,2628,26.08,8.17,7.22,No,Stormy,67,295.3949457
19-01-2025 02:40,3029,7.84,11.42,1.83,No,Cloudy,272,88.7997076
19-01-2025 02:45,4329,20.32,19.3,5.16,No,Stormy,196,230.1543442
19-01-2025 02:50,2429,39.71,13.21,1.86,No,Stormy,249,449.7750496
19-01-2025 02:55,2485,7.38,18.72,2.64,No,Stormy,237,83.58952068
19-01-2025 03:00,3535,26.03,7.75,0.68,No,Cloudy,97,294.828621
19-01-2025 03:05,3077,39.53,8.44,1.12,No,Cloudy,328,447.7362808
19-01-2025 03:10,3139,6.61,14.48,1.65,No,Cloudy,337,74.86812082
19-01-2025 03:15,4263,30.74,15.36,6.22,No,Rainy,175,348.1764046
19-01-2025 03:20,1842,7,1.8,1.76,No,Sunny,476,79.28545322
19-01-2025 03:25,4866,5.68,8.76,7.56,No,Rainy,84,64.33448204
19-01-2025 03:30,2491,40.81,0.7,3.94,No,Sunny,299,462.2341923
19-01-2025 03:35,1798,14.93,3.27,7.03,No,Stormy,271,169.1045452
19-01-2025 03:40,4518,26.13,17.34,2.45,No,Sunny,83,295.9612704
19-01-2025 03:45,3966,26,14.6,4.94,Yes,Cloudy,146,294.4888262
19-01-2025 03:50,1728,10.82,13.05,1.68,No,Stormy,164,122.5526577
19-01-2025 03:55,4102,5.82,4.72,9.01,No,Cloudy,126,65.9201911
19-01-2025 04:00,3505,27.52,16.93,7.15,No,Cloudy,470,311.7050961
19-01-2025 04:05,4063,7.16,13.73,1.95,No,Rainy,228,81.09769215
19-01-2025 04:10,3236,2.19,2.85,6.67,No,Stormy,138,24.80502036
19-01-2025 04:15,2501,45,18.01,6.02,No,Sunny,89,509.6921993
19-01-2025 04:20,3611,28.7,14.75,8.93,No,Sunny,290,325.0703582
19-01-2025 04:25,4361,35.87,4.59,3.98,No,Rainy,53,406.2813153
19-01-2025 04:30,2273,17.52,11.27,8.7,No,Cloudy,66,198.4401629
19-01-2025 04:35,3782,32.23,4.82,4.39,No,Rainy,114,365.0528796
19-01-2025 04:40,2328,34.5,12.18,5.33,No,Sunny,255,390.7640194
19-01-2025 04:45,2390,15.59,7.81,6.41,No,Stormy,316,176.5800308
19-01-2025 04:50,2233,0.98,7,5.05,No,Rainy,273,11.09996345
19-01-2025 04:55,4391,6.65,10,4.33,Yes,Rainy,435,75.32118056
19-01-2025 05:00,2973,20.56,12.4,1.56,No,Sunny,447,232.8727026
19-01-2025 05:05,4228,41.87,9.4,0.97,No,Stormy,181,474.2402752
19-01-2025 05:10,3855,1.08,3.89,1.43,No,Rainy,486,12.23261278
19-01-2025 05:15,2254,10.32,4.21,4.87,No,Rainy,363,116.889411
19-01-2025 05:20,3815,16.17,3.62,8.54,No,Stormy,273,183.1493969
19-01-2025 05:25,4062,1.71,5.56,3.99,No,Sunny,361,19.36830357
19-01-2025 05:30,3469,15.7,6.14,3.65,No,Sunny,243,177.8259451
19-01-2025 05:35,2749,40.54,12.21,4.92,No,Rainy,369,459.1760391
19-01-2025 05:40,3808,28.76,16.03,5.38,No,Sunny,61,325.7499478
19-01-2025 05:45,2746,4.58,1.15,8.25,No,Stormy,156,51.87533939
19-01-2025 05:50,1662,5.62,16.85,7.42,No,Cloudy,201,63.65489244
19-01-2025 05:55,4572,14.47,4.74,9.03,No,Cloudy,358,163.8943583
19-01-2025 06:00,2118,17.05,15.01,8.57,No,Rainy,478,193.1167111
19-01-2025 06:05,1394,9.18,12.68,6.73,No,Sunny,212,103.9772086
19-01-2025 06:10,4241,36.35,7.14,8.08,No,Stormy,458,411.7180321
19-01-2025 06:15,4513,38.61,7.76,6.33,No,Rainy,361,437.315907
19-01-2025 06:20,3472,21.64,7.09,5.95,No,Sunny,398,245.1053154
19-01-2025 06:25,2959,1.15,2.64,3.57,No,Stormy,129,13.02546731
19-01-2025 06:30,1545,25.48,11.84,7.87,No,Sunny,434,288.5990497
19-01-2025 06:35,3522,42.69,13.57,2.03,No,Cloudy,228,483.5279997
19-01-2025 06:40,3711,31.72,16.68,4.82,No,Cloudy,62,359.276368
19-01-2025 06:45,3216,1.91,8.33,1.1,No,Cloudy,101,21.63360224
19-01-2025 06:50,3859,1.59,15.21,1.44,Yes,Rainy,499,18.00912437
19-01-2025 06:55,2577,25.19,5.22,1.06,No,Rainy,357,285.3143667
19-01-2025 07:00,3946,36.54,6.26,9.84,No,Stormy,496,413.8700658
19-01-2025 07:05,4172,28.75,4.73,1.75,Yes,Cloudy,480,325.6366829
19-01-2025 07:10,4029,11.37,3.52,5.77,No,Sunny,148,128.782229
19-01-2025 07:15,2033,46.47,13.02,1.06,No,Stormy,126,526.3421444
19-01-2025 07:20,2583,20.25,7.28,8.59,No,Sunny,200,229.3614897
19-01-2025 07:25,1316,13.33,10.69,3.38,No,Cloudy,464,150.9821559
19-01-2025 07:30,3263,49.64,15.17,6.1,No,Stormy,115,562.2471282
19-01-2025 07:35,4250,6.66,4.98,5.23,No,Sunny,267,75.43444549
19-01-2025 07:40,1639,10.13,2.22,8.29,No,Stormy,335,114.7373773
19-01-2025 07:45,4380,32.05,19.56,6.12,No,Rainy,380,363.0141108
19-01-2025 07:50,3343,27.92,19.85,6.59,No,Sunny,94,316.2356934
19-01-2025 07:55,2217,46.22,12.9,2.69,No,Cloudy,441,523.5105211
19-01-2025 08:00,2936,30.59,9.62,0.83,No,Rainy,471,346.4774306
19-01-2025 08:05,3164,10.06,15.9,9.44,No,Rainy,227,113.9445228
19-01-2025 08:10,3005,26.84,16.16,4.73,No,Rainy,283,304.0030806
19-01-2025 08:15,3851,22.43,11.11,4.45,No,Rainy,363,254.0532451
19-01-2025 08:20,1131,29.4,13.31,3.59,No,Rainy,342,332.9989035
19-01-2025 08:25,1060,20.12,13.69,4.98,No,Cloudy,148,227.8890455
19-01-2025 08:30,3587,5.27,1.21,3.35,No,Sunny,359,59.69061978
19-01-2025 08:35,1929,36.79,10.88,9.2,No,Stormy,278,416.7016891
19-01-2025 08:40,1257,32.26,13.22,9.92,No,Rainy,93,365.3926744
19-01-2025 08:45,4051,40.31,5.77,5.94,No,Rainy,318,456.5709456
19-01-2025 08:50,4355,42.51,19.64,1.78,No,Stormy,372,481.4892309
19-01-2025 08:55,3687,1.32,6.22,3.21,No,Sunny,305,14.95097118
19-01-2025 09:00,4059,10.27,12.22,8.64,No,Sunny,206,116.3230864
19-01-2025 09:05,3236,9.5,10.85,0.53,No,Sunny,151,107.6016865
19-01-2025 09:10,2242,27.64,18.83,3.49,No,Cloudy,133,313.0642753
19-01-2025 09:15,3039,40.49,6.67,5.47,No,Stormy,116,458.6097144
19-01-2025 09:20,1864,33.96,19.69,3.54,No,Sunny,161,384.647713
19-01-2025 09:25,1846,38.08,17.7,8.47,No,Sunny,358,431.3128655
19-01-2025 09:30,4222,45.94,13.68,5.92,No,Rainy,303,520.339103
19-01-2025 09:35,2235,42.37,9.91,3.53,No,Sunny,282,479.9035218
19-01-2025 09:40,1721,36.81,3.04,1.32,No,Stormy,220,416.928219
19-01-2025 09:45,3769,16.36,6.03,1.83,No,Stormy,238,185.3014307
19-01-2025 09:50,1755,12.02,13.82,6.52,No,Sunny,430,136.1444497
19-01-2025 09:55,3546,35.76,18.28,7.54,No,Stormy,219,405.035401
19-01-2025 10:00,3481,11.27,3.52,4.33,No,Cloudy,86,127.6495797
19-01-2025 10:05,2929,23.08,13.71,3.17,No,Rainy,392,261.4154658
19-01-2025 10:10,1881,12.3,19.08,7.39,No,Rainy,392,139.3158678
19-01-2025 10:15,4704,46.47,18.9,2.15,No,Stormy,381,526.3421444
19-01-2025 10:20,1950,7.59,0.12,4,No,Stormy,393,85.96808427
19-01-2025 10:25,2258,40.4,12.88,7.41,No,Sunny,72,457.59033
19-01-2025 10:30,4709,0.71,0.31,2.9,No,Sunny,82,8.041810255
19-01-2025 10:35,2351,40.09,15.55,3.56,No,Stormy,81,454.0791171
19-01-2025 10:40,2398,31.95,11.09,4.22,No,Cloudy,85,361.8814615
19-01-2025 10:45,3843,17.15,19.13,1.36,No,Sunny,111,194.2493604
19-01-2025 10:50,3270,6.74,16.11,2.62,No,Sunny,228,76.34056496
19-01-2025 10:55,4454,28.41,2.79,6.48,No,Rainy,241,321.7856751
19-01-2025 11:00,3502,21.99,4.38,3.67,No,Rainy,314,249.069588
19-01-2025 11:05,1385,10.54,2.03,6.03,No,Stormy,223,119.3812396
19-01-2025 11:10,4110,26.21,14.63,2.25,No,Cloudy,459,296.8673898
19-01-2025 11:15,1827,17.18,5.53,7.9,No,Sunny,64,194.5891552
19-01-2025 11:20,2267,33.76,10.94,1.65,No,Rainy,412,382.3824144
19-01-2025 11:25,2771,25.46,14.18,7.53,No,Stormy,86,288.3725198
19-01-2025 11:30,4717,0.52,18.21,1.05,No,Cloudy,276,5.889776525
19-01-2025 11:35,2798,22.7,14.21,3.74,No,Cloudy,466,257.1113983
19-01-2025 11:40,4459,23.43,14.64,9.65,No,Sunny,182,265.3797384
19-01-2025 11:45,4821,10.63,15.49,7.25,Yes,Cloudy,313,120.400624
19-01-2025 11:50,3101,18.21,19.43,0.95,No,Rainy,64,206.2554433
19-01-2025 11:55,4508,30.18,11.8,4.75,No,Rainy,100,341.8335683
19-01-2025 12:00,4875,49.69,8.07,4.85,No,Sunny,372,562.8134529
19-01-2025 12:05,4198,38.79,15.3,0.76,No,Cloudy,155,439.3546758
19-01-2025 12:10,2100,11.16,2.71,0.93,No,Stormy,268,126.4036654
19-01-2025 12:15,2668,8.33,8.55,7.76,No,Cloudy,414,94.34968933
19-01-2025 12:20,2746,26.88,19.69,8.24,No,Rainy,257,304.4561404
19-01-2025 12:25,3835,43.96,17.88,6.55,No,Stormy,213,497.9126462
19-01-2025 12:30,4344,32.92,18.48,8.39,No,Stormy,189,372.86816
19-01-2025 12:35,3268,40.61,9.5,3.46,No,Cloudy,342,459.9688936
19-01-2025 12:40,4520,12.26,16.49,5.76,No,Cloudy,302,138.8628081
19-01-2025 12:45,3639,1.84,9.06,5.32,No,Cloudy,304,20.8407477
19-01-2025 12:50,3066,12.79,14.1,3.64,No,Rainy,301,144.8658495
19-01-2025 12:55,2125,14.89,7.19,7.75,No,Rainy,212,168.6514855
19-01-2025 13:00,4157,27.64,19.1,9.02,No,Rainy,239,313.0642753
19-01-2025 13:05,3792,2.87,11.19,2.38,No,Cloudy,365,32.50703582
19-01-2025 13:10,1481,3.73,7.25,4.07,No,Stormy,254,42.24782007
19-01-2025 13:15,4819,30.28,15.13,6.52,No,Rainy,387,342.9662176
19-01-2025 13:20,1264,21.41,11.32,1.63,No,Stormy,310,242.5002219
19-01-2025 13:25,2411,24.1,3.82,4.83,No,Stormy,359,272.9684889
19-01-2025 13:30,1579,21.57,12.78,2.91,No,Cloudy,298,244.3124608
19-01-2025 13:35,2883,30.78,2.91,4.51,No,Rainy,336,348.6294643
19-01-2025 13:40,4596,38.01,15.13,2.46,No,Cloudy,395,430.520011
19-01-2025 13:45,2067,4.07,19.75,6.04,No,Stormy,97,46.0988278
19-01-2025 13:50,4182,25.83,0.86,2.61,No,Sunny,221,292.5633224
19-01-2025 13:55,1968,38.29,1.99,1.03,No,Sunny,345,433.6914291
19-01-2025 14:00,2172,45.74,13.91,4.09,No,Sunny,354,518.0738043
19-01-2025 14:05,1580,3.23,14.95,5.65,No,Sunny,104,36.58457341
19-01-2025 14:10,4824,46.54,6.84,4.09,No,Stormy,482,527.134999
19-01-2025 14:15,2838,24.13,7.02,1.13,No,Stormy,441,273.3082837
19-01-2025 14:20,3581,5.56,5.3,9.3,No,Stormy,124,62.97530284
19-01-2025 14:25,2210,18.27,18.48,2.13,No,Sunny,107,206.9350329
19-01-2025 14:30,1060,49.6,5.01,7.19,No,Rainy,120,561.7940685
19-01-2025 14:35,4759,2.92,8.69,5.54,No,Cloudy,253,33.07336049
19-01-2025 14:40,4147,48.42,19.36,3.66,No,Cloudy,436,548.4288064
19-01-2025 14:45,4687,19.96,1.55,1.59,No,Rainy,54,226.0768066
19-01-2025 14:50,1072,2.71,5.71,6.21,No,Rainy,441,30.69479689
19-01-2025 14:55,1163,18.01,1.65,3.45,No,Cloudy,338,203.9901446
19-01-2025 15:00,3540,20.27,8.8,4.45,No,Stormy,437,229.5880195
19-01-2025 15:05,4788,40.93,11.44,7.51,No,Rainy,160,463.5933715
19-01-2025 15:10,1964,16.66,15.1,8.64,No,Stormy,100,188.6993787
19-01-2025 15:15,3317,42.46,2.19,8.53,No,Cloudy,437,480.9229062
19-01-2025 15:20,2271,39.7,0.31,1.53,No,Sunny,253,449.6617847
19-01-2025 15:25,1014,38.02,14.17,2.31,No,Cloudy,460,430.6332759
19-01-2025 15:30,4272,37.02,10.7,5.73,No,Cloudy,55,419.3067826
19-01-2025 15:35,3354,34.77,5.46,8.97,No,Rainy,309,393.8221726
19-01-2025 15:40,1401,41.15,6.86,5.38,No,Cloudy,158,466.0852
19-01-2025 15:45,1465,14.47,0.22,9.16,No,Cloudy,345,163.8943583
19-01-2025 15:50,3183,26.62,1.39,9.48,No,Cloudy,500,301.5112521
19-01-2025 15:55,3459,16.16,16.74,1.72,No,Cloudy,64,183.036132
19-01-2025 16:00,4058,17.44,15.91,3.66,Yes,Cloudy,489,197.5340434
19-01-2025 16:05,4178,27.81,8.1,1.22,No,Sunny,379,314.9897791
19-01-2025 16:10,3883,35.22,12.92,4.72,No,Stormy,468,398.9190946
19-01-2025 16:15,3872,6.35,15.26,5.6,No,Sunny,490,71.92323256
19-01-2025 16:20,1618,0.83,19.59,4.29,No,Stormy,284,9.400989453
19-01-2025 16:25,4277,36.71,9.45,7.7,No,Cloudy,258,415.7955697
19-01-2025 16:30,1674,9.63,12.65,1.83,No,Rainy,300,109.0741306
19-01-2025 16:35,3745,42.59,6.4,3.32,No,Sunny,239,482.3953504
19-01-2025 16:40,2073,47.28,7.59,1.51,No,Sunny,97,535.516604
19-01-2025 16:45,2066,36.45,12.95,9.06,No,Rainy,52,412.8506814
19-01-2025 16:50,3661,13.98,6.8,3.28,No,Cloudy,319,158.3443766
19-01-2025 16:55,2345,41.69,11.3,5.13,No,Rainy,234,472.2015064
19-01-2025 17:00,4751,45.49,6.78,6.18,No,Sunny,443,515.242181
19-01-2025 17:05,1488,30.53,10.72,7.01,No,Sunny,453,345.797841
19-01-2025 17:10,3073,47.98,2.16,7.27,No,Rainy,488,543.4451493
19-01-2025 17:15,4240,26.51,0.64,1.34,No,Sunny,154,300.2653378
19-01-2025 17:20,4339,31.5,13.4,9.83,No,Rainy,92,356.7845395
19-01-2025 17:25,2276,6.26,3.73,9.38,No,Sunny,287,70.90384816
19-01-2025 17:30,3335,40.85,10.45,5.96,No,Sunny,303,462.687252
19-01-2025 17:35,1202,24.52,7.03,6.24,No,Stormy,372,277.7256161
19-01-2025 17:40,2964,17.14,2.27,1.96,No,Cloudy,275,194.1360955
19-01-2025 17:45,3493,35.73,18.87,4.95,No,Rainy,256,404.6956062
19-01-2025 17:50,2790,22.52,5.8,4.19,No,Stormy,68,255.0726295
19-01-2025 17:55,1215,0.78,19.55,0.98,No,Stormy,254,8.834664787
19-01-2025 18:00,1997,16.94,9.98,1.02,No,Rainy,144,191.8707968
19-01-2025 18:05,1110,9.05,3.66,9.64,No,Stormy,485,102.5047645
19-01-2025 18:10,1366,20.96,15.08,6.06,No,Stormy,477,237.4032999
19-01-2025 18:15,2623,30.17,18.34,5.26,No,Rainy,236,341.7203034
19-01-2025 18:20,3453,17.93,14.08,3.29,No,Cloudy,309,203.0840252
19-01-2025 18:25,3154,33.51,3.01,7.38,No,Cloudy,334,379.550791
19-01-2025 18:30,1205,49.03,5.13,6.27,No,Sunny,106,555.3379673
19-01-2025 18:35,3853,40.34,16.99,9.46,No,Rainy,78,456.9107404
19-01-2025 18:40,4216,17.33,14.52,4.76,No,Sunny,177,196.2881292
19-01-2025 18:45,3052,29.87,17.75,9.24,Yes,Rainy,391,338.3223554
19-01-2025 18:50,2785,42.65,1.37,4.78,No,Stormy,120,483.07494
19-01-2025 18:55,4216,16.87,15.62,9.04,No,Rainy,97,191.0779423
19-01-2025 19:00,2436,43.64,16.05,0.61,No,Rainy,353,494.2881683
19-01-2025 19:05,1643,7.81,4.76,3.04,No,Cloudy,480,88.4599128
19-01-2025 19:10,4921,17.13,2.39,7.59,Yes,Rainy,231,194.0228305
19-01-2025 19:15,3158,1.4,1.98,1.8,No,Cloudy,313,15.85709064
19-01-2025 19:20,1068,44.17,6.78,2.84,No,Sunny,464,500.2912098
19-01-2025 19:25,4827,46.44,18.6,3.95,No,Stormy,232,526.0023496
19-01-2025 19:30,1294,16.45,16.96,5.04,No,Cloudy,291,186.3208151
19-01-2025 19:35,3471,28.48,17.16,1.51,No,Sunny,169,322.5785297
19-01-2025 19:40,2785,0.7,19.68,2.06,No,Stormy,148,7.928545322
19-01-2025 19:45,2022,47.09,13.93,2.03,No,Cloudy,106,533.3645703
19-01-2025 19:50,4929,20.09,17.33,3.47,No,Sunny,286,227.5492507
19-01-2025 19:55,2774,22.8,16.28,1.03,No,Sunny,293,258.2440476
19-01-2025 20:00,4220,43.27,18.34,9.03,No,Rainy,74,490.0973658
19-01-2025 20:05,3838,30.29,11.2,8.94,No,Rainy,417,343.0794826
19-01-2025 20:10,2187,47.73,15.96,4.25,No,Sunny,397,540.613526
19-01-2025 20:15,1806,22.38,14.44,7.61,No,Sunny,449,253.4869204
19-01-2025 20:20,4070,9.49,17.86,2.68,No,Rainy,368,107.4884216
19-01-2025 20:25,3166,18.21,7.92,6.7,No,Sunny,490,206.2554433
19-01-2025 20:30,1031,16.97,14.39,7.54,No,Cloudy,496,192.2105916
19-01-2025 20:35,1821,32.38,16.81,1.42,No,Rainy,371,366.7518536
19-01-2025 20:40,1193,14.53,15.57,5.63,Yes,Rainy,246,164.5739479
19-01-2025 20:45,4141,1.56,16.79,7.54,No,Sunny,452,17.66932957
19-01-2025 20:50,2317,48.59,13.03,6.49,No,Sunny,123,550.3543103
19-01-2025 20:55,3754,42.53,3.9,7.35,No,Rainy,213,481.7157608
19-01-2025 21:00,1929,4.06,9.18,8.21,No,Sunny,291,45.98556287
19-01-2025 21:05,1443,31.02,3.3,9.76,No,Sunny,149,351.3478227
19-01-2025 21:10,3091,44.42,2.43,5.97,No,Sunny,453,503.1228331
19-01-2025 21:15,1194,22.69,15.75,5.01,No,Cloudy,338,256.9981334
19-01-2025 21:20,2665,39.39,1.38,9.79,No,Sunny,227,446.1505717
19-01-2025 21:25,3293,27,18.25,7.69,No,Stormy,459,305.8153196
19-01-2025 21:30,2981,48.13,11.25,4.78,No,Rainy,252,545.1441233
19-01-2025 21:35,4845,4.51,7.02,5.32,No,Stormy,258,51.08248486
19-01-2025 21:40,2078,45.07,15.47,6.01,No,Rainy,308,510.4850538
19-01-2025 21:45,2669,34.16,7.93,6.9,No,Rainy,82,386.9130117
19-01-2025 21:50,2539,46.02,19.14,0.95,No,Stormy,241,521.2452224
19-01-2025 21:55,1608,14.87,9.29,2.87,Yes,Stormy,223,168.4249556
19-01-2025 22:00,4865,21.7,6.94,7.53,No,Cloudy,221,245.784905
19-01-2025 22:05,1969,37.26,17.34,1.07,No,Stormy,417,422.025141
19-01-2025 22:10,1074,19.2,17.08,2.41,No,Sunny,180,217.4686717
19-01-2025 22:15,1326,2.61,2.37,8.69,No,Sunny,198,29.56214756
19-01-2025 22:20,1714,30.76,9.44,2.21,No,Rainy,275,348.4029344
19-01-2025 22:25,3466,28.87,18.54,4.06,No,Cloudy,269,326.9958621
19-01-2025 22:30,4223,12.6,5.42,1.77,No,Cloudy,141,142.7138158
19-01-2025 22:35,3974,49.67,11.31,4.76,No,Sunny,268,562.586923
19-01-2025 22:40,3386,35.08,10.46,1.46,No,Cloudy,300,397.3333856
19-01-2025 22:45,2453,15.65,14.21,1.05,No,Stormy,265,177.2596204
19-01-2025 22:50,1186,0.87,10.11,3.17,No,Stormy,232,9.854049186
19-01-2025 22:55,3545,39.88,17.36,4.95,No,Sunny,112,451.7005535
19-01-2025 23:00,3176,10.02,3.72,8.36,No,Cloudy,109,113.491463
19-01-2025 23:05,2014,14.23,1.47,3.44,No,Sunny,143,161.1759999
19-01-2025 23:10,3243,26.84,1.33,5.3,No,Rainy,233,304.0030806
19-01-2025 23:15,2408,26.43,18.42,8.41,No,Stormy,238,299.3592184
19-01-2025 23:20,2618,4.79,11.98,8.79,No,Rainy,213,54.25390299
19-01-2025 23:25,4279,23.76,16.92,3.43,No,Rainy,259,269.1174812
19-01-2025 23:30,2542,28.26,19.6,1.36,No,Sunny,337,320.0867011
19-01-2025 23:35,3082,5.68,8.41,1.34,No,Cloudy,396,64.33448204
19-01-2025 23:40,4244,28.46,11.1,4.23,No,Rainy,453,322.3519998
19-01-2025 23:45,4610,48.73,17.61,1.16,No,Stormy,310,551.9400193
19-01-2025 23:50,1819,7.08,18.78,5.94,No,Cloudy,470,80.19157268
19-01-2025 23:55,3220,41.79,14.79,2.52,No,Cloudy,93,473.3341557
20-01-2025 00:00,4583,2.38,3.04,0.58,No,Stormy,62,26.95705409
20-01-2025 00:05,1429,6.21,11.07,5.52,No,Rainy,411,70.3375235
20-01-2025 00:10,4292,39.45,12.54,2.74,No,Sunny,54,446.8301613
20-01-2025 00:15,1795,22.35,0.61,2.12,No,Cloudy,266,253.1471256
20-01-2025 00:20,3692,13.19,11.2,5.45,No,Sunny,161,149.3964468
20-01-2025 00:25,1210,35.21,7.97,3.7,No,Sunny,62,398.8058297
20-01-2025 00:30,4968,42.35,10.56,4.31,No,Stormy,107,479.676992
20-01-2025 00:35,1371,16.36,1.46,5.19,No,Stormy,345,185.3014307
20-01-2025 00:40,2818,1.14,10.67,1.76,No,Cloudy,371,12.91220238
20-01-2025 00:45,1119,20.21,14.63,1.27,No,Rainy,282,228.9084299
20-01-2025 00:50,3863,47.62,8.62,5.72,No,Sunny,185,539.3676117
